,State,Year,Month,Crime Description,Crime Count
12426,Maharashtra,2024,5,TRAFFIC VIOLATION,6.0
12427,Maharashtra,2024,5,VANDALISM,8.0
12428,Maharashtra,2024,5,VEHICLE - STOLEN,5.0
12429,Punjab,2024,5,ARSON,2.0
12430,Punjab,2024,5,ASSAULT,2.0
12431,Punjab,2024,5,BURGLARY,2.0
12432,Punjab,2024,5,COUNTERFEITING,2.0
12433,Punjab,2024,5,CYBERCRIME,2.0
12434,Punjab,2024,5,DOMESTIC VIOLENCE,1.0
12435,Punjab,2024,5,DRUG OFFENSE,2.0
12436,Punjab,2024,5,EXTORTION,2.0
12437,Punjab,2024,5,FIREARM OFFENSE,2.0
12438,Punjab,2024,5,FRAUD,3.0
12439,Punjab,2024,5,HOMICIDE,2.0
12440,Punjab,2024,5,IDENTITY THEFT,2.0
12441,Punjab,2024,5,ILLEGAL POSSESSION,2.0
12442,Punjab,2024,5,KIDNAPPING,1.0
12443,Punjab,2024,5,PUBLIC INTOXICATION,2.0
12444,Punjab,2024,5,ROBBERY,2.0
12445,Punjab,2024,5,SEXUAL ASSAULT,2.0
12446,Punjab,2024,5,SHOPLIFTING,2.0
12447,Punjab,2024,5,TRAFFIC VIOLATION,2.0
12448,Punjab,2024,5,VANDALISM,2.0
12449,Punjab,2024,5,VEHICLE - STOLEN,2.0
12450,Rajasthan,2024,5,ARSON,2.0
12451,Rajasthan,2024,5,ASSAULT,2.0
12452,Rajasthan,2024,5,BURGLARY,2.0
12453,Rajasthan,2024,5,COUNTERFEITING,1.0
12454,Rajasthan,2024,5,CYBERCRIME,2.0
12455,Rajasthan,2024,5,DOMESTIC VIOLENCE,1.0
12456,Rajasthan,2024,5,DRUG OFFENSE,2.0
12457,Rajasthan,2024,5,EXTORTION,2.0
12458,Rajasthan,2024,5,FIREARM OFFENSE,2.0
12459,Rajasthan,2024,5,FRAUD,2.0
12460,Rajasthan,2024,5,HOMICIDE,1.0
12461,Rajasthan,2024,5,IDENTITY THEFT,2.0
12462,Rajasthan,2024,5,ILLEGAL POSSESSION,2.0
12463,Rajasthan,2024,5,KIDNAPPING,2.0
12464,Rajasthan,2024,5,PUBLIC INTOXICATION,2.0
12465,Rajasthan,2024,5,ROBBERY,3.0
12466,Rajasthan,2024,5,SEXUAL ASSAULT,2.0
12467,Rajasthan,2024,5,SHOPLIFTING,2.0
12468,Rajasthan,2024,5,TRAFFIC VIOLATION,2.0
12469,Rajasthan,2024,5,VANDALISM,1.0
12470,Rajasthan,2024,5,VEHICLE - STOLEN,2.0
12471,Tamil Nadu,2024,5,ARSON,3.0
12472,Tamil Nadu,2024,5,ASSAULT,2.0
12473,Tamil Nadu,2024,5,BURGLARY,3.0
12474,Tamil Nadu,2024,5,COUNTERFEITING,2.0
12475,Tamil Nadu,2024,5,CYBERCRIME,2.0
12476,Tamil Nadu,2024,5,DOMESTIC VIOLENCE,2.0
12477,Tamil Nadu,2024,5,DRUG OFFENSE,2.0
12478,Tamil Nadu,2024,5,EXTORTION,2.0
12479,Tamil Nadu,2024,5,FIREARM OFFENSE,3.0
12480,Tamil Nadu,2024,5,FRAUD,3.0
12481,Tamil Nadu,2024,5,HOMICIDE,2.0
12482,Tamil Nadu,2024,5,IDENTITY THEFT,2.0
12483,Tamil Nadu,2024,5,ILLEGAL POSSESSION,2.0
12484,Tamil Nadu,2024,5,KIDNAPPING,3.0
12485,Tamil Nadu,2024,5,PUBLIC INTOXICATION,3.0
12486,Tamil Nadu,2024,5,ROBBERY,3.0
12487,Tamil Nadu,2024,5,SEXUAL ASSAULT,2.0
12488,Tamil Nadu,2024,5,SHOPLIFTING,3.0
12489,Tamil Nadu,2024,5,TRAFFIC VIOLATION,2.0
12490,Tamil Nadu,2024,5,VANDALISM,2.0
12491,Tamil Nadu,2024,5,VEHICLE - STOLEN,3.0
12492,Telangana,2024,5,ARSON,3.0
12493,Telangana,2024,5,ASSAULT,2.0
12494,Telangana,2024,5,BURGLARY,4.0
12495,Telangana,2024,5,COUNTERFEITING,3.0
12496,Telangana,2024,5,CYBERCRIME,2.0
12497,Telangana,2024,5,DOMESTIC VIOLENCE,3.0
12498,Telangana,2024,5,DRUG OFFENSE,3.0
12499,Telangana,2024,5,EXTORTION,2.0
12500,Telangana,2024,5,FIREARM OFFENSE,3.0
12501,Telangana,2024,5,FRAUD,3.0
12502,Telangana,2024,5,HOMICIDE,2.0
12503,Telangana,2024,5,IDENTITY THEFT,3.0
12504,Telangana,2024,5,ILLEGAL POSSESSION,5.0
12505,Telangana,2024,5,KIDNAPPING,3.0
12506,Telangana,2024,5,PUBLIC INTOXICATION,3.0
12507,Telangana,2024,5,ROBBERY,3.0
12508,Telangana,2024,5,SEXUAL ASSAULT,2.0
12509,Telangana,2024,5,SHOPLIFTING,2.0
12510,Telangana,2024,5,TRAFFIC VIOLATION,3.0
12511,Telangana,2024,5,VANDALISM,3.0
12512,Telangana,2024,5,VEHICLE - STOLEN,2.0
12513,Uttar Pradesh,2024,5,ARSON,7.0
12514,Uttar Pradesh,2024,5,ASSAULT,5.0
12515,Uttar Pradesh,2024,5,BURGLARY,4.0
12516,Uttar Pradesh,2024,5,COUNTERFEITING,4.0
12517,Uttar Pradesh,2024,5,CYBERCRIME,4.0
12518,Uttar Pradesh,2024,5,DOMESTIC VIOLENCE,5.0
12519,Uttar Pradesh,2024,5,DRUG OFFENSE,4.0
12520,Uttar Pradesh,2024,5,EXTORTION,4.0
12521,Uttar Pradesh,2024,5,FIREARM OFFENSE,5.0
12522,Uttar Pradesh,2024,5,FRAUD,6.0
12523,Uttar Pradesh,2024,5,HOMICIDE,4.0
12524,Uttar Pradesh,2024,5,IDENTITY THEFT,5.0
12525,Uttar Pradesh,2024,5,ILLEGAL POSSESSION,5.0
12526,Uttar Pradesh,2024,5,KIDNAPPING,5.0
12527,Uttar Pradesh,2024,5,PUBLIC INTOXICATION,6.0
12528,Uttar Pradesh,2024,5,ROBBERY,5.0
12529,Uttar Pradesh,2024,5,SEXUAL ASSAULT,4.0
12530,Uttar Pradesh,2024,5,SHOPLIFTING,5.0
12531,Uttar Pradesh,2024,5,TRAFFIC VIOLATION,4.0
12532,Uttar Pradesh,2024,5,VANDALISM,4.0
12533,Uttar Pradesh,2024,5,VEHICLE - STOLEN,5.0
12534,West Bengal,2024,5,ARSON,3.0
12535,West Bengal,2024,5,ASSAULT,2.0
12536,West Bengal,2024,5,BURGLARY,4.0
12537,West Bengal,2024,5,COUNTERFEITING,2.0
12538,West Bengal,2024,5,CYBERCRIME,2.0
12539,West Bengal,2024,5,DOMESTIC VIOLENCE,3.0
12540,West Bengal,2024,5,DRUG OFFENSE,2.0
12541,West Bengal,2024,5,EXTORTION,4.0
12542,West Bengal,2024,5,FIREARM OFFENSE,2.0
12543,West Bengal,2024,5,FRAUD,3.0
12544,West Bengal,2024,5,HOMICIDE,2.0
12545,West Bengal,2024,5,IDENTITY THEFT,2.0
12546,West Bengal,2024,5,ILLEGAL POSSESSION,3.0
12547,West Bengal,2024,5,KIDNAPPING,2.0
12548,West Bengal,2024,5,PUBLIC INTOXICATION,2.0
12549,West Bengal,2024,5,ROBBERY,2.0
12550,West Bengal,2024,5,SEXUAL ASSAULT,2.0
12551,West Bengal,2024,5,SHOPLIFTING,3.0
12552,West Bengal,2024,5,TRAFFIC VIOLATION,2.0
12553,West Bengal,2024,5,VANDALISM,1.0
12554,West Bengal,2024,5,VEHICLE - STOLEN,2.0
12555,Andhra Pradesh,2024,6,ARSON,2.0
12556,Andhra Pradesh,2024,6,ASSAULT,2.0
12557,Andhra Pradesh,2024,6,BURGLARY,2.0
12558,Andhra Pradesh,2024,6,COUNTERFEITING,1.0
12559,Andhra Pradesh,2024,6,CYBERCRIME,1.0
12560,Andhra Pradesh,2024,6,DOMESTIC VIOLENCE,1.0
12561,Andhra Pradesh,2024,6,DRUG OFFENSE,2.0
12562,Andhra Pradesh,2024,6,EXTORTION,2.0
12563,Andhra Pradesh,2024,6,FIREARM OFFENSE,2.0
12564,Andhra Pradesh,2024,6,FRAUD,2.0
12565,Andhra Pradesh,2024,6,HOMICIDE,1.0
12566,Andhra Pradesh,2024,6,IDENTITY THEFT,2.0
12567,Andhra Pradesh,2024,6,ILLEGAL POSSESSION,2.0
12568,Andhra Pradesh,2024,6,KIDNAPPING,1.0
12569,Andhra Pradesh,2024,6,PUBLIC INTOXICATION,2.0
12570,Andhra Pradesh,2024,6,ROBBERY,2.0
12571,Andhra Pradesh,2024,6,SEXUAL ASSAULT,2.0
12572,Andhra Pradesh,2024,6,SHOPLIFTING,2.0
12573,Andhra Pradesh,2024,6,TRAFFIC VIOLATION,1.0
12574,Andhra Pradesh,2024,6,VANDALISM,1.0
12575,Andhra Pradesh,2024,6,VEHICLE - STOLEN,2.0
12576,Bihar,2024,6,ARSON,1.0
12577,Bihar,2024,6,ASSAULT,1.0
12578,Bihar,2024,6,BURGLARY,2.0
12579,Bihar,2024,6,COUNTERFEITING,1.0
12580,Bihar,2024,6,CYBERCRIME,1.0
12581,Bihar,2024,6,DOMESTIC VIOLENCE,1.0
12582,Bihar,2024,6,DRUG OFFENSE,2.0
12583,Bihar,2024,6,EXTORTION,2.0
12584,Bihar,2024,6,FIREARM OFFENSE,2.0
12585,Bihar,2024,6,FRAUD,2.0
12586,Bihar,2024,6,HOMICIDE,1.0
12587,Bihar,2024,6,IDENTITY THEFT,2.0
12588,Bihar,2024,6,ILLEGAL POSSESSION,2.0
12589,Bihar,2024,6,KIDNAPPING,1.0
12590,Bihar,2024,6,PUBLIC INTOXICATION,2.0
12591,Bihar,2024,6,ROBBERY,1.0
12592,Bihar,2024,6,SEXUAL ASSAULT,2.0
12593,Bihar,2024,6,SHOPLIFTING,2.0
12594,Bihar,2024,6,TRAFFIC VIOLATION,2.0
12595,Bihar,2024,6,VANDALISM,2.0
12596,Bihar,2024,6,VEHICLE - STOLEN,2.0
12597,Delhi,2024,6,ARSON,4.0
12598,Delhi,2024,6,ASSAULT,4.0
12599,Delhi,2024,6,BURGLARY,4.0
12600,Delhi,2024,6,COUNTERFEITING,4.0
12601,Delhi,2024,6,CYBERCRIME,4.0
12602,Delhi,2024,6,DOMESTIC VIOLENCE,3.0
12603,Delhi,2024,6,DRUG OFFENSE,4.0
12604,Delhi,2024,6,EXTORTION,3.0
12605,Delhi,2024,6,FIREARM OFFENSE,4.0
12606,Delhi,2024,6,FRAUD,4.0
12607,Delhi,2024,6,HOMICIDE,4.0
12608,Delhi,2024,6,IDENTITY THEFT,6.0
12609,Delhi,2024,6,ILLEGAL POSSESSION,5.0
12610,Delhi,2024,6,KIDNAPPING,3.0
12611,Delhi,2024,6,PUBLIC INTOXICATION,3.0
12612,Delhi,2024,6,ROBBERY,4.0
12613,Delhi,2024,6,SEXUAL ASSAULT,4.0
12614,Delhi,2024,6,SHOPLIFTING,2.0
12615,Delhi,2024,6,TRAFFIC VIOLATION,2.0
12616,Delhi,2024,6,VANDALISM,4.0
12617,Delhi,2024,6,VEHICLE - STOLEN,4.0
12618,Gujarat,2024,6,ARSON,4.0
12619,Gujarat,2024,6,ASSAULT,5.0
12620,Gujarat,2024,6,BURGLARY,3.0
12621,Gujarat,2024,6,COUNTERFEITING,2.0
12622,Gujarat,2024,6,CYBERCRIME,4.0
12623,Gujarat,2024,6,DOMESTIC VIOLENCE,4.0
12624,Gujarat,2024,6,DRUG OFFENSE,2.0
12625,Gujarat,2024,6,EXTORTION,4.0
12626,Gujarat,2024,6,FIREARM OFFENSE,3.0
12627,Gujarat,2024,6,FRAUD,3.0
12628,Gujarat,2024,6,HOMICIDE,3.0
12629,Gujarat,2024,6,IDENTITY THEFT,3.0
12630,Gujarat,2024,6,ILLEGAL POSSESSION,5.0
12631,Gujarat,2024,6,KIDNAPPING,2.0
12632,Gujarat,2024,6,PUBLIC INTOXICATION,3.0
12633,Gujarat,2024,6,ROBBERY,4.0
12634,Gujarat,2024,6,SEXUAL ASSAULT,3.0
12635,Gujarat,2024,6,SHOPLIFTING,3.0
12636,Gujarat,2024,6,TRAFFIC VIOLATION,3.0
12637,Gujarat,2024,6,VANDALISM,2.0
12638,Gujarat,2024,6,VEHICLE - STOLEN,3.0
12639,Haryana,2024,6,ARSON,1.0
12640,Haryana,2024,6,ASSAULT,1.0
12641,Haryana,2024,6,BURGLARY,2.0
12642,Haryana,2024,6,COUNTERFEITING,1.0
12643,Haryana,2024,6,CYBERCRIME,1.0
12644,Haryana,2024,6,DOMESTIC VIOLENCE,1.0
12645,Haryana,2024,6,DRUG OFFENSE,1.0
12646,Haryana,2024,6,EXTORTION,1.0
12647,Haryana,2024,6,FIREARM OFFENSE,2.0
12648,Haryana,2024,6,FRAUD,2.0
12649,Haryana,2024,6,HOMICIDE,1.0
12650,Haryana,2024,6,IDENTITY THEFT,2.0
12651,Haryana,2024,6,ILLEGAL POSSESSION,2.0
12652,Haryana,2024,6,KIDNAPPING,2.0
12653,Haryana,2024,6,PUBLIC INTOXICATION,2.0
12654,Haryana,2024,6,ROBBERY,1.0
12655,Haryana,2024,6,SEXUAL ASSAULT,2.0
12656,Haryana,2024,6,SHOPLIFTING,2.0
12657,Haryana,2024,6,TRAFFIC VIOLATION,1.0
12658,Haryana,2024,6,VANDALISM,1.0
12659,Haryana,2024,6,VEHICLE - STOLEN,2.0
12660,Jammu & Kashmir,2024,6,ARSON,1.0
12661,Jammu & Kashmir,2024,6,ASSAULT,1.0
12662,Jammu & Kashmir,2024,6,BURGLARY,1.0
12663,Jammu & Kashmir,2024,6,COUNTERFEITING,1.0
12664,Jammu & Kashmir,2024,6,CYBERCRIME,1.0
12665,Jammu & Kashmir,2024,6,DOMESTIC VIOLENCE,1.0
12666,Jammu & Kashmir,2024,6,DRUG OFFENSE,2.0
12667,Jammu & Kashmir,2024,6,EXTORTION,1.0
12668,Jammu & Kashmir,2024,6,FIREARM OFFENSE,2.0
12669,Jammu & Kashmir,2024,6,FRAUD,2.0
12670,Jammu & Kashmir,2024,6,HOMICIDE,2.0
12671,Jammu & Kashmir,2024,6,IDENTITY THEFT,2.0
12672,Jammu & Kashmir,2024,6,ILLEGAL POSSESSION,2.0
12673,Jammu & Kashmir,2024,6,KIDNAPPING,1.0
12674,Jammu & Kashmir,2024,6,PUBLIC INTOXICATION,2.0
12675,Jammu & Kashmir,2024,6,ROBBERY,2.0
12676,Jammu & Kashmir,2024,6,SEXUAL ASSAULT,1.0
12677,Jammu & Kashmir,2024,6,SHOPLIFTING,2.0
12678,Jammu & Kashmir,2024,6,TRAFFIC VIOLATION,2.0
12679,Jammu & Kashmir,2024,6,VANDALISM,1.0
12680,Jammu & Kashmir,2024,6,VEHICLE - STOLEN,1.0
12681,Karnataka,2024,6,ARSON,6.0
12682,Karnataka,2024,6,ASSAULT,2.0
12683,Karnataka,2024,6,BURGLARY,4.0
12684,Karnataka,2024,6,COUNTERFEITING,2.0
12685,Karnataka,2024,6,CYBERCRIME,3.0
12686,Karnataka,2024,6,DOMESTIC VIOLENCE,2.0
12687,Karnataka,2024,6,DRUG OFFENSE,2.0
12688,Karnataka,2024,6,EXTORTION,3.0
12689,Karnataka,2024,6,FIREARM OFFENSE,3.0
12690,Karnataka,2024,6,FRAUD,4.0
12691,Karnataka,2024,6,HOMICIDE,3.0
12692,Karnataka,2024,6,IDENTITY THEFT,4.0
12693,Karnataka,2024,6,ILLEGAL POSSESSION,4.0
12694,Karnataka,2024,6,KIDNAPPING,3.0
12695,Karnataka,2024,6,PUBLIC INTOXICATION,4.0
12696,Karnataka,2024,6,ROBBERY,3.0
12697,Karnataka,2024,6,SEXUAL ASSAULT,3.0
12698,Karnataka,2024,6,SHOPLIFTING,2.0
12699,Karnataka,2024,6,TRAFFIC VIOLATION,3.0
12700,Karnataka,2024,6,VANDALISM,2.0
12701,Karnataka,2024,6,VEHICLE - STOLEN,4.0
12702,Madhya Pradesh,2024,6,ARSON,2.0
12703,Madhya Pradesh,2024,6,ASSAULT,2.0
12704,Madhya Pradesh,2024,6,BURGLARY,2.0
12705,Madhya Pradesh,2024,6,COUNTERFEITING,1.0
12706,Madhya Pradesh,2024,6,CYBERCRIME,1.0
12707,Madhya Pradesh,2024,6,DOMESTIC VIOLENCE,1.0
12708,Madhya Pradesh,2024,6,DRUG OFFENSE,2.0
12709,Madhya Pradesh,2024,6,EXTORTION,3.0
12710,Madhya Pradesh,2024,6,FIREARM OFFENSE,2.0
12711,Madhya Pradesh,2024,6,FRAUD,2.0
12712,Madhya Pradesh,2024,6,HOMICIDE,1.0
12713,Madhya Pradesh,2024,6,IDENTITY THEFT,2.0
12714,Madhya Pradesh,2024,6,ILLEGAL POSSESSION,2.0
12715,Madhya Pradesh,2024,6,KIDNAPPING,2.0
12716,Madhya Pradesh,2024,6,PUBLIC INTOXICATION,2.0
12717,Madhya Pradesh,2024,6,ROBBERY,2.0
12718,Madhya Pradesh,2024,6,SEXUAL ASSAULT,2.0
12719,Madhya Pradesh,2024,6,SHOPLIFTING,2.0
12720,Madhya Pradesh,2024,6,TRAFFIC VIOLATION,2.0
12721,Madhya Pradesh,2024,6,VANDALISM,2.0
12722,Madhya Pradesh,2024,6,VEHICLE - STOLEN,2.0
12723,Maharashtra,2024,6,ARSON,14.0
12724,Maharashtra,2024,6,ASSAULT,9.0
12725,Maharashtra,2024,6,BURGLARY,9.0
12726,Maharashtra,2024,6,COUNTERFEITING,8.0
12727,Maharashtra,2024,6,CYBERCRIME,10.0
12728,Maharashtra,2024,6,DOMESTIC VIOLENCE,5.0
12729,Maharashtra,2024,6,DRUG OFFENSE,10.0
12730,Maharashtra,2024,6,EXTORTION,9.0
12731,Maharashtra,2024,6,FIREARM OFFENSE,8.0
12732,Maharashtra,2024,6,FRAUD,7.0
12733,Maharashtra,2024,6,HOMICIDE,8.0
12734,Maharashtra,2024,6,IDENTITY THEFT,9.0
12735,Maharashtra,2024,6,ILLEGAL POSSESSION,8.0
12736,Maharashtra,2024,6,KIDNAPPING,9.0
12737,Maharashtra,2024,6,PUBLIC INTOXICATION,7.0
12738,Maharashtra,2024,6,ROBBERY,9.0
12739,Maharashtra,2024,6,SEXUAL ASSAULT,7.0
12740,Maharashtra,2024,6,SHOPLIFTING,8.0
12741,Maharashtra,2024,6,TRAFFIC VIOLATION,12.0
12742,Maharashtra,2024,6,VANDALISM,8.0
12743,Maharashtra,2024,6,VEHICLE - STOLEN,17.0
12744,Punjab,2024,6,ARSON,2.0
12745,Punjab,2024,6,ASSAULT,2.0
12746,Punjab,2024,6,BURGLARY,2.0
12747,Punjab,2024,6,COUNTERFEITING,1.0
12748,Punjab,2024,6,CYBERCRIME,1.0
12749,Punjab,2024,6,DOMESTIC VIOLENCE,1.0
12750,Punjab,2024,6,DRUG OFFENSE,2.0
12751,Punjab,2024,6,EXTORTION,2.0
12752,Punjab,2024,6,FIREARM OFFENSE,2.0
12753,Punjab,2024,6,FRAUD,3.0
12754,Punjab,2024,6,HOMICIDE,1.0
12755,Punjab,2024,6,IDENTITY THEFT,2.0
12756,Punjab,2024,6,ILLEGAL POSSESSION,2.0
12757,Punjab,2024,6,KIDNAPPING,1.0
12758,Punjab,2024,6,PUBLIC INTOXICATION,2.0
12759,Punjab,2024,6,ROBBERY,2.0
12760,Punjab,2024,6,SEXUAL ASSAULT,2.0
12761,Punjab,2024,6,SHOPLIFTING,2.0
12762,Punjab,2024,6,TRAFFIC VIOLATION,2.0
12763,Punjab,2024,6,VANDALISM,1.0
12764,Punjab,2024,6,VEHICLE - STOLEN,1.0
12765,Rajasthan,2024,6,ARSON,2.0
12766,Rajasthan,2024,6,ASSAULT,2.0
12767,Rajasthan,2024,6,BURGLARY,2.0
12768,Rajasthan,2024,6,COUNTERFEITING,1.0
12769,Rajasthan,2024,6,CYBERCRIME,2.0
12770,Rajasthan,2024,6,DOMESTIC VIOLENCE,1.0
12771,Rajasthan,2024,6,DRUG OFFENSE,2.0
12772,Rajasthan,2024,6,EXTORTION,2.0
12773,Rajasthan,2024,6,FIREARM OFFENSE,2.0
12774,Rajasthan,2024,6,FRAUD,2.0
12775,Rajasthan,2024,6,HOMICIDE,1.0
12776,Rajasthan,2024,6,IDENTITY THEFT,2.0
12777,Rajasthan,2024,6,ILLEGAL POSSESSION,2.0
12778,Rajasthan,2024,6,KIDNAPPING,1.0
12779,Rajasthan,2024,6,PUBLIC INTOXICATION,1.0
12780,Rajasthan,2024,6,ROBBERY,2.0
12781,Rajasthan,2024,6,SEXUAL ASSAULT,2.0
12782,Rajasthan,2024,6,SHOPLIFTING,2.0
12783,Rajasthan,2024,6,TRAFFIC VIOLATION,3.0
12784,Rajasthan,2024,6,VANDALISM,1.0
12785,Rajasthan,2024,6,VEHICLE - STOLEN,1.0
12786,Tamil Nadu,2024,6,ARSON,2.0
12787,Tamil Nadu,2024,6,ASSAULT,2.0
12788,Tamil Nadu,2024,6,BURGLARY,3.0
12789,Tamil Nadu,2024,6,COUNTERFEITING,2.0
12790,Tamil Nadu,2024,6,CYBERCRIME,2.0
12791,Tamil Nadu,2024,6,DOMESTIC VIOLENCE,2.0
12792,Tamil Nadu,2024,6,DRUG OFFENSE,2.0
12793,Tamil Nadu,2024,6,EXTORTION,3.0
12794,Tamil Nadu,2024,6,FIREARM OFFENSE,2.0
12795,Tamil Nadu,2024,6,FRAUD,2.0
12796,Tamil Nadu,2024,6,HOMICIDE,2.0
12797,Tamil Nadu,2024,6,IDENTITY THEFT,3.0
12798,Tamil Nadu,2024,6,ILLEGAL POSSESSION,2.0
12799,Tamil Nadu,2024,6,KIDNAPPING,3.0
12800,Tamil Nadu,2024,6,PUBLIC INTOXICATION,2.0
12801,Tamil Nadu,2024,6,ROBBERY,2.0
12802,Tamil Nadu,2024,6,SEXUAL ASSAULT,2.0
12803,Tamil Nadu,2024,6,SHOPLIFTING,3.0
12804,Tamil Nadu,2024,6,TRAFFIC VIOLATION,2.0
12805,Tamil Nadu,2024,6,VANDALISM,2.0
12806,Tamil Nadu,2024,6,VEHICLE - STOLEN,2.0
12807,Telangana,2024,6,ARSON,4.0
12808,Telangana,2024,6,ASSAULT,2.0
12809,Telangana,2024,6,BURGLARY,4.0
12810,Telangana,2024,6,COUNTERFEITING,2.0
12811,Telangana,2024,6,CYBERCRIME,3.0
12812,Telangana,2024,6,DOMESTIC VIOLENCE,3.0
12813,Telangana,2024,6,DRUG OFFENSE,3.0
12814,Telangana,2024,6,EXTORTION,3.0
12815,Telangana,2024,6,FIREARM OFFENSE,3.0
12816,Telangana,2024,6,FRAUD,3.0
12817,Telangana,2024,6,HOMICIDE,3.0
12818,Telangana,2024,6,IDENTITY THEFT,3.0
12819,Telangana,2024,6,ILLEGAL POSSESSION,5.0
12820,Telangana,2024,6,KIDNAPPING,3.0
12821,Telangana,2024,6,PUBLIC INTOXICATION,3.0
12822,Telangana,2024,6,ROBBERY,2.0
12823,Telangana,2024,6,SEXUAL ASSAULT,2.0
12824,Telangana,2024,6,SHOPLIFTING,3.0
12825,Telangana,2024,6,TRAFFIC VIOLATION,3.0
12826,Telangana,2024,6,VANDALISM,2.0
12827,Telangana,2024,6,VEHICLE - STOLEN,2.0
12828,Uttar Pradesh,2024,6,ARSON,7.0
12829,Uttar Pradesh,2024,6,ASSAULT,5.0
12830,Uttar Pradesh,2024,6,BURGLARY,4.0
12831,Uttar Pradesh,2024,6,COUNTERFEITING,4.0
12832,Uttar Pradesh,2024,6,CYBERCRIME,4.0
12833,Uttar Pradesh,2024,6,DOMESTIC VIOLENCE,5.0
12834,Uttar Pradesh,2024,6,DRUG OFFENSE,4.0
12835,Uttar Pradesh,2024,6,EXTORTION,4.0
12836,Uttar Pradesh,2024,6,FIREARM OFFENSE,5.0
12837,Uttar Pradesh,2024,6,FRAUD,6.0
12838,Uttar Pradesh,2024,6,HOMICIDE,5.0
12839,Uttar Pradesh,2024,6,IDENTITY THEFT,5.0
12840,Uttar Pradesh,2024,6,ILLEGAL POSSESSION,5.0
12841,Uttar Pradesh,2024,6,KIDNAPPING,5.0
12842,Uttar Pradesh,2024,6,PUBLIC INTOXICATION,5.0
12843,Uttar Pradesh,2024,6,ROBBERY,5.0
12844,Uttar Pradesh,2024,6,SEXUAL ASSAULT,5.0
12845,Uttar Pradesh,2024,6,SHOPLIFTING,5.0
12846,Uttar Pradesh,2024,6,TRAFFIC VIOLATION,4.0
12847,Uttar Pradesh,2024,6,VANDALISM,4.0
12848,Uttar Pradesh,2024,6,VEHICLE - STOLEN,4.0
12849,West Bengal,2024,6,ARSON,2.0
12850,West Bengal,2024,6,ASSAULT,2.0
12851,West Bengal,2024,6,BURGLARY,4.0
12852,West Bengal,2024,6,COUNTERFEITING,2.0
12853,West Bengal,2024,6,CYBERCRIME,2.0
12854,West Bengal,2024,6,DOMESTIC VIOLENCE,2.0
12855,West Bengal,2024,6,DRUG OFFENSE,2.0
12856,West Bengal,2024,6,EXTORTION,2.0
12857,West Bengal,2024,6,FIREARM OFFENSE,2.0
12858,West Bengal,2024,6,FRAUD,3.0
12859,West Bengal,2024,6,HOMICIDE,2.0
12860,West Bengal,2024,6,IDENTITY THEFT,2.0
12861,West Bengal,2024,6,ILLEGAL POSSESSION,2.0
12862,West Bengal,2024,6,KIDNAPPING,2.0
12863,West Bengal,2024,6,PUBLIC INTOXICATION,2.0
12864,West Bengal,2024,6,ROBBERY,3.0
12865,West Bengal,2024,6,SEXUAL ASSAULT,2.0
12866,West Bengal,2024,6,SHOPLIFTING,3.0
12867,West Bengal,2024,6,TRAFFIC VIOLATION,2.0
12868,West Bengal,2024,6,VANDALISM,2.0
12869,West Bengal,2024,6,VEHICLE - STOLEN,2.0
12870,Andhra Pradesh,2024,7,ARSON,2.0
12871,Andhra Pradesh,2024,7,ASSAULT,2.0
12872,Andhra Pradesh,2024,7,BURGLARY,2.0
12873,Andhra Pradesh,2024,7,COUNTERFEITING,1.0
12874,Andhra Pradesh,2024,7,CYBERCRIME,1.0
12875,Andhra Pradesh,2024,7,DOMESTIC VIOLENCE,1.0
12876,Andhra Pradesh,2024,7,DRUG OFFENSE,2.0
12877,Andhra Pradesh,2024,7,EXTORTION,2.0
12878,Andhra Pradesh,2024,7,FIREARM OFFENSE,2.0
12879,Andhra Pradesh,2024,7,FRAUD,2.0
12880,Andhra Pradesh,2024,7,HOMICIDE,1.0
12881,Andhra Pradesh,2024,7,IDENTITY THEFT,2.0
12882,Andhra Pradesh,2024,7,ILLEGAL POSSESSION,2.0
12883,Andhra Pradesh,2024,7,KIDNAPPING,1.0
12884,Andhra Pradesh,2024,7,PUBLIC INTOXICATION,1.0
12885,Andhra Pradesh,2024,7,ROBBERY,1.0
12886,Andhra Pradesh,2024,7,SEXUAL ASSAULT,2.0
12887,Andhra Pradesh,2024,7,SHOPLIFTING,2.0
12888,Andhra Pradesh,2024,7,TRAFFIC VIOLATION,1.0
12889,Andhra Pradesh,2024,7,VANDALISM,1.0
12890,Andhra Pradesh,2024,7,VEHICLE - STOLEN,1.0
12891,Bihar,2024,7,ARSON,1.0
12892,Bihar,2024,7,ASSAULT,1.0
12893,Bihar,2024,7,BURGLARY,2.0
12894,Bihar,2024,7,COUNTERFEITING,1.0
12895,Bihar,2024,7,CYBERCRIME,1.0
12896,Bihar,2024,7,DOMESTIC VIOLENCE,1.0
12897,Bihar,2024,7,DRUG OFFENSE,2.0
12898,Bihar,2024,7,EXTORTION,1.0
12899,Bihar,2024,7,FIREARM OFFENSE,1.0
12900,Bihar,2024,7,FRAUD,2.0
12901,Bihar,2024,7,HOMICIDE,1.0
12902,Bihar,2024,7,IDENTITY THEFT,2.0
12903,Bihar,2024,7,ILLEGAL POSSESSION,1.0
12904,Bihar,2024,7,KIDNAPPING,1.0
12905,Bihar,2024,7,PUBLIC INTOXICATION,1.0
